location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Malaysia,MYS,2021-09-11,38260575.0,21296974.0,17026781.0,0,258929.0,302710.0,116.73,64.98,51.95,0,9236.0
Maldives,MDV,2021-04-03,245470.0,243749.0,1721.0,0,4343.0,2191.0,45.15,44.84,0.32,0,4030.0
Maldives,MDV,2021-04-04,250633.0,246896.0,3737.0,0,5163.0,2637.0,46.1,45.42,0.69,0,4851.0
Maldives,MDV,2021-04-05,256892.0,251139.0,5753.0,0,6259.0,3288.0,47.26,46.2,1.06,0,6048.0
Maldives,MDV,2021-04-06,263832.0,255881.0,7951.0,0,6940.0,4021.0,48.53,47.07,1.46,0,7397.0
Maldives,MDV,2021-04-07,270854.0,260285.0,10569.0,0,7022.0,4734.0,49.82,47.88,1.94,0,8708.0
Maldives,MDV,2021-04-08,280186.0,265235.0,14951.0,0,9332.0,5630.0,51.54,48.79,2.75,0,10356.0
Maldives,MDV,2021-04-09,282926.0,267795.0,15131.0,0,2740.0,5971.0,52.04,49.26,2.78,0,10984.0
Maldives,MDV,2021-04-10,283753.0,268459.0,15294.0,0,827.0,5469.0,52.2,49.38,2.81,0,10060.0
Maldives,MDV,2021-04-12,299029.0,273660.0,25369.0,0,0,6020.0,55.01,50.34,4.67,0,11074.0
Maldives,MDV,2021-04-14,303752.0,274782.0,28970.0,0,0,4700.0,55.88,50.55,5.33,0,8646.0
Maldives,MDV,2021-04-15,312053.0,277522.0,34531.0,0,8301.0,4552.0,57.4,51.05,6.35,0,8373.0
Maldives,MDV,2021-04-16,313363.0,278069.0,35294.0,0,1310.0,4348.0,57.64,51.15,6.49,0,7998.0
Maldives,MDV,2021-04-17,319532.0,279302.0,40230.0,0,6169.0,5111.0,58.78,51.38,7.4,0,9402.0
Maldives,MDV,2021-04-18,327665.0,281848.0,45817.0,0,8133.0,5182.0,60.27,51.85,8.43,0,9532.0
Maldives,MDV,2021-04-19,335323.0,283973.0,51350.0,0,7658.0,5185.0,61.68,52.24,9.45,0,9538.0
Maldives,MDV,2021-04-20,342379.0,285562.0,56817.0,0,7056.0,5856.0,62.98,52.53,10.45,0,10772.0
Maldives,MDV,2021-04-21,349757.0,287171.0,62586.0,0,7378.0,6572.0,64.34,52.83,11.51,0,12089.0
Maldives,MDV,2021-04-22,358705.0,288903.0,69802.0,0,8948.0,6665.0,65.98,53.14,12.84,0,12260.0
Maldives,MDV,2021-04-23,360997.0,290014.0,70983.0,0,2292.0,6805.0,66.41,53.35,13.06,0,12518.0
Maldives,MDV,2021-04-24,368150.0,291227.0,76923.0,0,7153.0,6945.0,67.72,53.57,14.15,0,12775.0
Maldives,MDV,2021-04-25,375240.0,292413.0,82827.0,0,7090.0,6796.0,69.03,53.79,15.24,0,12501.0
Maldives,MDV,2021-04-26,382078.0,293429.0,88649.0,0,6838.0,6679.0,70.28,53.98,16.31,0,12286.0
Maldives,MDV,2021-04-27,386881.0,294269.0,92612.0,0,4803.0,6357.0,71.17,54.13,17.04,0,11694.0
Maldives,MDV,2021-04-28,392590.0,295251.0,97339.0,0,5709.0,6119.0,72.22,54.31,17.91,0,11256.0
Maldives,MDV,2021-04-29,397875.0,296529.0,101346.0,0,5285.0,5596.0,73.19,54.55,18.64,0,10294.0
Maldives,MDV,2021-05-01,399550.0,296961.0,102589.0,0,0,4486.0,73.5,54.63,18.87,0,8252.0
Maldives,MDV,2021-05-02,406133.0,297639.0,108494.0,0,6583.0,4413.0,74.71,54.75,19.96,0,8118.0
Maldives,MDV,2021-05-03,412636.0,298396.0,114240.0,0,6503.0,4365.0,75.91,54.89,21.01,0,8030.0
Maldives,MDV,2021-05-04,418925.0,299407.0,119518.0,0,6289.0,4578.0,77.06,55.08,21.99,0,8421.0
Maldives,MDV,2021-05-05,423770.0,300189.0,123581.0,0,4845.0,4454.0,77.95,55.22,22.73,0,8193.0
Maldives,MDV,2021-05-06,427228.0,300438.0,126790.0,0,3458.0,4193.0,78.59,55.27,23.32,0,7713.0
Maldives,MDV,2021-05-07,428831.0,300664.0,128167.0,0,1603.0,4303.0,78.88,55.31,23.58,0,7915.0
Maldives,MDV,2021-05-08,431792.0,300906.0,130886.0,0,2961.0,4606.0,79.43,55.35,24.08,0,8473.0
Maldives,MDV,2021-05-09,435236.0,301239.0,133997.0,0,3444.0,4158.0,80.06,55.41,24.65,0,7649.0
Maldives,MDV,2021-05-10,437912.0,301707.0,136205.0,0,2676.0,3611.0,80.55,55.5,25.06,0,6643.0
Maldives,MDV,2021-05-11,440987.0,302097.0,138890.0,0,3075.0,3152.0,81.12,55.57,25.55,0,5798.0
Maldives,MDV,2021-05-12,442560.0,302482.0,140078.0,0,1573.0,2684.0,81.41,55.64,25.77,0,4937.0
Maldives,MDV,2021-05-13,443176.0,302506.0,140670.0,0,616.0,2278.0,81.52,55.65,25.88,0,4190.0
Maldives,MDV,2021-05-14,443936.0,302688.0,141248.0,0,760.0,2158.0,81.66,55.68,25.98,0,3970.0
Maldives,MDV,2021-05-15,445887.0,302974.0,142913.0,0,1951.0,2014.0,82.02,55.73,26.29,0,3705.0
Maldives,MDV,2021-05-16,448708.0,303336.0,145372.0,0,2821.0,1925.0,82.54,55.8,26.74,0,3541.0
Maldives,MDV,2021-05-17,451601.0,303919.0,147682.0,0,2893.0,1956.0,83.07,55.91,27.17,0,3598.0
Maldives,MDV,2021-05-18,453829.0,304394.0,149435.0,0,2228.0,1835.0,83.48,55.99,27.49,0,3376.0
Maldives,MDV,2021-05-19,455940.0,304861.0,151079.0,0,2111.0,1911.0,83.87,56.08,27.79,0,3515.0
Maldives,MDV,2021-05-21,459347.0,305401.0,153946.0,0,0,2202.0,84.5,56.18,28.32,0,4051.0
Maldives,MDV,2021-05-22,461852.0,305850.0,156002.0,0,2505.0,2281.0,84.96,56.26,28.7,0,4196.0
Maldives,MDV,2021-05-23,464505.0,306430.0,158075.0,0,2653.0,2257.0,85.45,56.37,29.08,0,4152.0
Maldives,MDV,2021-05-24,466740.0,307210.0,159530.0,0,2235.0,2163.0,85.86,56.51,29.35,0,3979.0
Maldives,MDV,2021-05-25,469381.0,307927.0,161454.0,0,2641.0,2222.0,86.34,56.64,29.7,0,4087.0
Maldives,MDV,2021-05-26,470836.0,308423.0,162413.0,0,1455.0,2128.0,86.61,56.74,29.88,0,3914.0
Maldives,MDV,2021-05-27,472694.0,308905.0,163789.0,0,1858.0,2150.0,86.95,56.82,30.13,0,3955.0
Maldives,MDV,2021-05-28,473035.0,309022.0,164013.0,0,341.0,1955.0,87.02,56.85,30.17,0,3596.0
Maldives,MDV,2021-05-29,474625.0,309444.0,165181.0,0,1590.0,1825.0,87.31,56.92,30.39,0,3357.0
Maldives,MDV,2021-05-30,476305.0,309815.0,166490.0,0,1680.0,1686.0,87.62,56.99,30.63,0,3101.0
Maldives,MDV,2021-05-31,477916.0,310159.0,167757.0,0,1611.0,1597.0,87.91,57.05,30.86,0,2938.0
Maldives,MDV,2021-06-01,479294.0,310405.0,168889.0,0,1378.0,1416.0,88.17,57.1,31.07,0,2605.0
Maldives,MDV,2021-06-02,480939.0,310834.0,170105.0,0,1645.0,1443.0,88.47,57.18,31.29,0,2654.0
Maldives,MDV,2021-06-03,482340.0,311225.0,171115.0,0,1401.0,1378.0,88.73,57.25,31.48,0,2535.0
Maldives,MDV,2021-06-04,482628.0,311325.0,171303.0,0,288.0,1370.0,88.78,57.27,31.51,0,2520.0
Maldives,MDV,2021-06-05,484003.0,311740.0,172263.0,0,1375.0,1340.0,89.03,57.35,31.69,0,2465.0
Maldives,MDV,2021-06-06,485424.0,312133.0,173291.0,0,1421.0,1303.0,89.29,57.42,31.88,0,2397.0
Maldives,MDV,2021-06-07,486833.0,312574.0,174259.0,0,1409.0,1274.0,89.55,57.5,32.06,0,2344.0
Maldives,MDV,2021-06-08,488203.0,313085.0,175118.0,0,1370.0,1273.0,89.81,57.59,32.21,0,2342.0
Maldives,MDV,2021-06-09,489415.0,313485.0,175930.0,0,1212.0,1211.0,90.03,57.67,32.36,0,2228.0
Maldives,MDV,2021-06-10,490407.0,313609.0,176798.0,0,992.0,1152.0,90.21,57.69,32.52,0,2119.0
Maldives,MDV,2021-06-12,491834.0,313865.0,177969.0,0,0,1119.0,90.47,57.74,32.74,0,2058.0
Maldives,MDV,2021-06-13,492718.0,314059.0,178659.0,0,884.0,1042.0,90.64,57.77,32.86,0,1917.0
Maldives,MDV,2021-06-14,493630.0,314194.0,179436.0,0,912.0,971.0,90.8,57.8,33.01,0,1786.0
Maldives,MDV,2021-06-15,494794.0,314538.0,180256.0,0,1164.0,942.0,91.02,57.86,33.16,0,1733.0
Maldives,MDV,2021-06-16,495873.0,314755.0,181118.0,0,1079.0,923.0,91.22,57.9,33.32,0,1698.0
Maldives,MDV,2021-06-17,496662.0,314903.0,181759.0,0,789.0,894.0,91.36,57.93,33.43,0,1645.0
Maldives,MDV,2021-06-19,497871.0,315156.0,182715.0,0,0,862.0,91.58,57.97,33.61,0,1586.0
Maldives,MDV,2021-06-20,498655.0,315282.0,183373.0,0,784.0,848.0,91.73,58.0,33.73,0,1560.0
Maldives,MDV,2021-06-21,499609.0,315397.0,184212.0,0,954.0,854.0,91.9,58.02,33.89,0,1571.0
Maldives,MDV,2021-06-22,500485.0,315620.0,184865.0,0,876.0,813.0,92.07,58.06,34.01,0,1496.0
Maldives,MDV,2021-06-23,501493.0,315822.0,185671.0,0,1008.0,803.0,92.25,58.1,34.15,0,1477.0
Maldives,MDV,2021-06-24,502546.0,315975.0,186571.0,0,1053.0,841.0,92.44,58.12,34.32,0,1547.0
Maldives,MDV,2021-06-25,502846.0,316069.0,186777.0,0,300.0,797.0,92.5,58.14,34.36,0,1466.0
Maldives,MDV,2021-06-26,503997.0,316261.0,187736.0,0,1151.0,875.0,92.71,58.18,34.53,0,1610.0
Maldives,MDV,2021-06-27,505285.0,316497.0,188788.0,0,1288.0,947.0,92.95,58.22,34.73,0,1742.0
Maldives,MDV,2021-06-28,506233.0,316704.0,189529.0,0,948.0,946.0,93.12,58.26,34.86,0,1740.0
Maldives,MDV,2021-06-29,507074.0,316847.0,190227.0,0,841.0,941.0,93.28,58.28,34.99,0,1731.0
Maldives,MDV,2021-06-30,507741.0,317012.0,190729.0,0,667.0,893.0,93.4,58.31,35.08,0,1643.0
Maldives,MDV,2021-07-01,508655.0,317214.0,191441.0,0,914.0,873.0,93.57,58.35,35.22,0,1606.0
Maldives,MDV,2021-07-02,508969.0,317244.0,191725.0,0,314.0,875.0,93.63,58.36,35.27,0,1610.0
Maldives,MDV,2021-07-03,509637.0,317316.0,192321.0,0,668.0,806.0,93.75,58.37,35.38,0,1483.0
Maldives,MDV,2021-07-04,512200.0,317398.0,194802.0,0,2563.0,988.0,94.22,58.39,35.83,0,1817.0
Maldives,MDV,2021-07-05,517333.0,317549.0,199784.0,0,5133.0,1586.0,95.16,58.41,36.75,0,2917.0
Maldives,MDV,2021-07-06,524007.0,317762.0,206245.0,0,6674.0,2419.0,96.39,58.45,37.94,0,4450.0
Maldives,MDV,2021-07-07,530921.0,317869.0,213052.0,0,6914.0,3311.0,97.66,58.47,39.19,0,6091.0
Maldives,MDV,2021-07-08,537803.0,318142.0,219661.0,0,6882.0,4164.0,98.93,58.52,40.41,0,7660.0
Maldives,MDV,2021-07-09,539092.0,318142.0,220950.0,0,1289.0,4303.0,99.17,58.52,40.64,0,7915.0
Maldives,MDV,2021-07-11,554371.0,318756.0,235615.0,0,0,6024.0,101.98,58.64,43.34,0,11081.0
Maldives,MDV,2021-07-12,561748.0,319378.0,242370.0,0,7377.0,6345.0,103.33,58.75,44.58,0,11672.0
Maldives,MDV,2021-07-13,566553.0,319712.0,246841.0,0,4805.0,6078.0,104.22,58.81,45.41,0,11181.0
Maldives,MDV,2021-07-14,571291.0,320059.0,251232.0,0,4738.0,5767.0,105.09,58.88,46.21,0,10609.0
Maldives,MDV,2021-07-15,575737.0,320457.0,255280.0,0,4446.0,5419.0,105.91,58.95,46.96,0,9968.0
Maldives,MDV,2021-07-16,576436.0,320482.0,255954.0,0,699.0,5335.0,106.04,58.95,47.08,0,9814.0
Maldives,MDV,2021-07-17,579301.0,320776.0,258525.0,0,2865.0,4653.0,106.56,59.01,47.56,0,8559.0
Maldives,MDV,2021-07-19,580648.0,320887.0,259761.0,0,0,2700.0,106.81,59.03,47.78,0,4967.0
Maldives,MDV,2021-07-21,581272.0,320991.0,260281.0,0,0,1426.0,106.93,59.05,47.88,0,2623.0
Maldives,MDV,2021-07-22,581726.0,321107.0,260619.0,0,454.0,856.0,107.01,59.07,47.94,0,1575.0
Maldives,MDV,2021-07-23,582029.0,321255.0,260774.0,0,303.0,799.0,107.07,59.1,47.97,0,1470.0
Maldives,MDV,2021-07-24,582341.0,321350.0,260991.0,0,312.0,434.0,107.12,59.11,48.01,0,798.0
Maldives,MDV,2021-07-26,583034.0,321429.0,261605.0,0,0,341.0,107.25,59.13,48.12,0,627.0
Maldives,MDV,2021-07-27,583651.0,321523.0,262128.0,0,617.0,384.0,107.36,59.14,48.22,0,706.0
Maldives,MDV,2021-07-28,584661.0,321594.0,263067.0,0,1010.0,484.0,107.55,59.16,48.39,0,890.0
Maldives,MDV,2021-07-30,586677.0,321764.0,264913.0,0,0,664.0,107.92,59.19,48.73,0,1221.0
Maldives,MDV,2021-07-31,590954.0,322710.0,268244.0,0,4277.0,1230.0,108.71,59.36,49.34,0,2263.0
Maldives,MDV,2021-08-01,595120.0,323568.0,271552.0,0,4166.0,1776.0,109.47,59.52,49.95,0,3267.0
Maldives,MDV,2021-08-02,600009.0,325060.0,274949.0,0,4889.0,2425.0,110.37,59.8,50.58,0,4461.0
Maldives,MDV,2021-08-03,604808.0,326339.0,278469.0,0,4799.0,3022.0,111.26,60.03,51.22,0,5559.0
Maldives,MDV,2021-08-04,607932.0,327579.0,280353.0,0,3124.0,3324.0,111.83,60.26,51.57,0,6115.0
Maldives,MDV,2021-08-06,612056.0,329403.0,282653.0,0,0,3626.0,112.59,60.59,51.99,0,6670.0
Maldives,MDV,2021-08-07,614833.0,330504.0,284329.0,0,2777.0,3411.0,113.1,60.8,52.3,0,6275.0
Maldives,MDV,2021-08-08,617585.0,331654.0,285931.0,0,2752.0,3209.0,113.61,61.01,52.6,0,5903.0
Maldives,MDV,2021-08-09,620415.0,332816.0,287599.0,0,2830.0,2915.0,114.13,61.22,52.9,0,5362.0
Maldives,MDV,2021-08-10,631716.0,339980.0,291736.0,0,11301.0,3844.0,116.21,62.54,53.67,0,7071.0
Maldives,MDV,2021-08-11,633914.0,341009.0,292905.0,0,2198.0,3712.0,116.61,62.73,53.88,0,6828.0
Maldives,MDV,2021-08-12,636620.0,342511.0,294109.0,0,2706.0,3804.0,117.11,63.01,54.1,0,6998.0
Maldives,MDV,2021-08-13,637157.0,342793.0,294364.0,0,537.0,3586.0,117.21,63.06,54.15,0,6597.0
Maldives,MDV,2021-08-14,638940.0,343901.0,295039.0,0,1783.0,3444.0,117.53,63.26,54.27,0,6335.0
Maldives,MDV,2021-08-15,645008.0,349136.0,295872.0,0,6068.0,3918.0,118.65,64.22,54.43,0,7207.0
Maldives,MDV,2021-08-16,650690.0,354192.0,296498.0,0,5682.0,4325.0,119.7,65.15,54.54,0,7956.0
Maldives,MDV,2021-08-17,653886.0,356883.0,297003.0,0,3196.0,3167.0,120.28,65.65,54.63,0,5826.0
Maldives,MDV,2021-08-18,657203.0,359647.0,297556.0,0,3317.0,3327.0,120.89,66.16,54.74,0,6120.0
Maldives,MDV,2021-08-19,662392.0,364064.0,298328.0,0,5189.0,3682.0,121.85,66.97,54.88,0,6773.0
Maldives,MDV,2021-08-20,663265.0,364847.0,298418.0,0,873.0,3730.0,122.01,67.11,54.89,0,6861.0
Maldives,MDV,2021-08-21,667225.0,368148.0,299077.0,0,3960.0,4041.0,122.74,67.72,55.02,0,7434.0
Maldives,MDV,2021-08-22,672365.0,372777.0,299588.0,0,5140.0,3908.0,123.68,68.57,55.11,0,7189.0
Maldives,MDV,2021-08-23,676694.0,376630.0,300064.0,0,4329.0,3715.0,124.48,69.28,55.2,0,6834.0
Maldives,MDV,2021-08-24,679806.0,379379.0,300427.0,0,3112.0,3703.0,125.05,69.79,55.26,0,6812.0
Maldives,MDV,2021-08-25,681050.0,380379.0,300671.0,0,1244.0,3407.0,125.28,69.97,55.31,0,6267.0
Maldives,MDV,2021-08-26,682823.0,381745.0,301078.0,0,1773.0,2919.0,125.61,70.22,55.38,0,5370.0
Maldives,MDV,2021-08-27,683091.0,381902.0,301189.0,0,268.0,2832.0,125.66,70.25,55.4,0,5210.0
Maldives,MDV,2021-08-28,684200.0,382677.0,301523.0,0,1109.0,2425.0,125.86,70.39,55.47,0,4461.0
Maldives,MDV,2021-08-29,684946.0,383089.0,301857.0,0,746.0,1797.0,126.0,70.47,55.53,0,3306.0
Maldives,MDV,2021-08-30,685802.0,383620.0,302182.0,0,856.0,1301.0,126.15,70.57,55.59,0,2393.0
Maldives,MDV,2021-08-31,686956.0,384444.0,302512.0,0,1154.0,1021.0,126.37,70.72,55.65,0,1878.0
Maldives,MDV,2021-09-03,689039.0,385554.0,303485.0,0,0,850.0,126.75,70.92,55.83,0,1564.0
Maldives,MDV,2021-09-04,689522.0,385855.0,303667.0,0,483.0,760.0,126.84,70.98,55.86,0,1398.0
Maldives,MDV,2021-09-05,690218.0,386253.0,303965.0,0,696.0,753.0,126.97,71.05,55.91,0,1385.0
Maldives,MDV,2021-09-06,692085.0,386514.0,305571.0,0,1867.0,898.0,127.31,71.1,56.21,0,1652.0
Maldives,MDV,2021-09-07,694902.0,386807.0,308095.0,0,2817.0,1135.0,127.83,71.15,56.67,0,2088.0
Maldives,MDV,2021-09-08,697787.0,387195.0,310592.0,0,2885.0,1448.0,128.36,71.23,57.13,0,2664.0
Maldives,MDV,2021-09-09,702063.0,388053.0,314010.0,0,4276.0,1960.0,129.15,71.38,57.76,0,3605.0
Maldives,MDV,2021-09-10,703328.0,388299.0,315029.0,0,1265.0,2041.0,129.38,71.43,57.95,0,3754.0
Mali,MLI,2021-05-14,84280.0,71216.0,13064.0,0,0,1809.0,0.4,0.34,0.06,0,87.0
Mali,MLI,2021-05-21,87525.0,72440.0,15085.0,0,0,464.0,0.42,0.35,0.07,0,22.0
Mali,MLI,2021-05-26,110140.0,83549.0,26591.0,0,0,3363.0,0.53,0.4,0.13,0,161.0
Mali,MLI,2021-05-31,127042.0,93580.0,33462.0,0,0,3707.0,0.61,0.45,0.16,0,178.0
Mali,MLI,2021-06-08,152430.0,111439.0,40991.0,0,0,3174.0,0.73,0.53,0.2,0,152.0
Mali,MLI,2021-06-10,157129.0,115048.0,42081.0,0,0,2938.0,0.75,0.55,0.2,0,141.0
Mali,MLI,2021-06-14,163218.0,121077.0,42141.0,0,0,1994.0,0.78,0.58,0.2,0,96.0
Mali,MLI,2021-06-20,176038.0,130574.0,45464.0,0,0,2049.0,0.84,0.63,0.22,0,98.0
Mali,MLI,2021-06-24,179634.0,133317.0,46317.0,0,0,1429.0,0.86,0.64,0.22,0,69.0
Mali,MLI,2021-07-05,190301.0,141529.0,48772.0,0,0,970.0,0.91,0.68,0.23,0,47.0
Mali,MLI,2021-07-12,196862.0,145016.0,51846.0,0,0,937.0,0.94,0.7,0.25,0,45.0
Mali,MLI,2021-08-03,206562.0,150563.0,55999.0,0,0,441.0,0.99,0.72,0.27,0,21.0
Mali,MLI,2021-08-09,259719.0,173242.0,86477.0,0,0,7657.0,1.25,0.83,0.41,0,367.0
Mali,MLI,2021-08-28,296490.0,210013.0,86477.0,0,0,1935.0,1.42,1.01,0.41,0,93.0
Mali,MLI,2021-09-01,317060.0,230583.0,86477.0,0,0,3768.0,1.52,1.11,0.41,0,181.0
Mali,MLI,2021-09-06,344151.0,257674.0,86477.0,0,0,5339.0,1.65,1.24,0.41,0,256.0
Malta,MLT,2021-01-25,21172.0,19709.0,1463.0,0,0,1167.0,4.11,3.83,0.28,0,2268.0
Malta,MLT,2021-01-26,22371.0,20677.0,1694.0,0,1199.0,1156.0,4.35,4.02,0.33,0,2247.0
Malta,MLT,2021-01-27,23512.0,21417.0,2095.0,0,1141.0,1171.0,4.57,4.16,0.41,0,2276.0
Malta,MLT,2021-01-28,24680.0,22162.0,2518.0,0,1168.0,1164.0,4.8,4.31,0.49,0,2262.0
Malta,MLT,2021-01-29,25822.0,22853.0,2969.0,0,1142.0,1151.0,5.02,4.44,0.58,0,2237.0
Malta,MLT,2021-01-30,26847.0,23391.0,3456.0,0,1025.0,1131.0,5.22,4.55,0.67,0,2198.0
Malta,MLT,2021-01-31,27759.0,23811.0,3948.0,0,912.0,1101.0,5.39,4.63,0.77,0,2140.0
Malta,MLT,2021-02-01,29002.0,24526.0,4476.0,0,1243.0,1119.0,5.64,4.77,0.87,0,2175.0
Malta,MLT,2021-02-02,30252.0,25361.0,4891.0,0,1250.0,1126.0,5.88,4.93,0.95,0,2188.0
Malta,MLT,2021-02-03,31633.0,26223.0,5410.0,0,1381.0,1160.0,6.15,5.1,1.05,0,2254.0
Malta,MLT,2021-02-04,33477.0,27020.0,6457.0,0,1844.0,1257.0,6.51,5.25,1.25,0,2443.0
Malta,MLT,2021-02-05,35676.0,28082.0,7594.0,0,2199.0,1408.0,6.93,5.46,1.48,0,2736.0
Malta,MLT,2021-02-06,37586.0,28837.0,8749.0,0,1910.0,1534.0,7.3,5.6,1.7,0,2981.0
Malta,MLT,2021-02-07,39257.0,29339.0,9918.0,0,1671.0,1643.0,7.63,5.7,1.93,0,3193.0
Malta,MLT,2021-02-08,41285.0,30235.0,11050.0,0,2028.0,1755.0,8.02,5.88,2.15,0,3411.0
Malta,MLT,2021-02-09,43337.0,31202.0,12135.0,0,2052.0,1869.0,8.42,6.06,2.36,0,3632.0
Malta,MLT,2021-02-10,44598.0,31670.0,12928.0,0,1261.0,1852.0,8.67,6.15,2.51,0,3599.0
Malta,MLT,2021-02-11,46344.0,32524.0,13820.0,0,1746.0,1838.0,9.01,6.32,2.69,0,3572.0
Malta,MLT,2021-02-12,48474.0,33735.0,14739.0,0,2130.0,1828.0,9.42,6.56,2.86,0,3553.0
Malta,MLT,2021-02-13,50175.0,34574.0,15601.0,0,1701.0,1798.0,9.75,6.72,3.03,0,3494.0
Malta,MLT,2021-02-14,51641.0,35376.0,16265.0,0,1466.0,1769.0,10.04,6.87,3.16,0,3438.0
Malta,MLT,2021-02-15,53647.0,36545.0,17102.0,0,2006.0,1766.0,10.43,7.1,3.32,0,3432.0
Malta,MLT,2021-02-16,55709.0,37866.0,17843.0,0,2062.0,1767.0,10.83,7.36,3.47,0,3434.0
Malta,MLT,2021-02-17,57683.0,39147.0,18536.0,0,1974.0,1869.0,11.21,7.61,3.6,0,3632.0
Malta,MLT,2021-02-18,59702.0,40503.0,19199.0,0,2019.0,1908.0,11.6,7.87,3.73,0,3708.0
Malta,MLT,2021-02-19,62059.0,42231.0,19828.0,0,2357.0,1941.0,12.06,8.21,3.85,0,3772.0
Malta,MLT,2021-02-20,63308.0,43119.0,20189.0,0,1249.0,1876.0,12.3,8.38,3.92,0,3646.0
Malta,MLT,2021-02-21,64419.0,43888.0,20531.0,0,1111.0,1825.0,12.52,8.53,3.99,0,3547.0
Malta,MLT,2021-02-22,66334.0,45174.0,21160.0,0,1915.0,1812.0,12.89,8.78,4.11,0,3521.0
Malta,MLT,2021-02-23,68779.0,47012.0,21767.0,0,2445.0,1867.0,13.37,9.14,4.23,0,3628.0
Malta,MLT,2021-02-24,71562.0,49061.0,22501.0,0,2783.0,1983.0,13.91,9.53,4.37,0,3854.0
Malta,MLT,2021-02-25,73644.0,50249.0,23395.0,0,2082.0,1992.0,14.31,9.77,4.55,0,3871.0
Malta,MLT,2021-02-26,76159.0,51041.0,25118.0,0,2515.0,2014.0,14.8,9.92,4.88,0,3914.0
Malta,MLT,2021-02-27,77967.0,51186.0,26781.0,0,1808.0,2094.0,15.15,9.95,5.2,0,4069.0
Malta,MLT,2021-02-28,79624.0,51576.0,28048.0,0,1657.0,2172.0,15.47,10.02,5.45,0,4221.0
Malta,MLT,2021-03-01,81883.0,52862.0,29021.0,0,2259.0,2221.0,15.91,10.27,5.64,0,4316.0
Malta,MLT,2021-03-02,84129.0,54381.0,29748.0,0,2246.0,2193.0,16.35,10.57,5.78,0,4262.0
Malta,MLT,2021-03-03,86854.0,56525.0,30329.0,0,2725.0,2185.0,16.88,10.99,5.89,0,4246.0
Malta,MLT,2021-03-04,89946.0,58912.0,31034.0,0,3092.0,2329.0,17.48,11.45,6.03,0,4526.0
Malta,MLT,2021-03-05,92806.0,61096.0,31710.0,0,2860.0,2378.0,18.04,11.87,6.16,0,4621.0
Malta,MLT,2021-03-06,95899.0,63479.0,32420.0,0,3093.0,2562.0,18.64,12.34,6.3,0,4979.0
Malta,MLT,2021-03-07,97864.0,65002.0,32862.0,0,1965.0,2606.0,19.02,12.63,6.39,0,5064.0
Malta,MLT,2021-03-08,101776.0,67595.0,34181.0,0,3912.0,2842.0,19.78,13.14,6.64,0,5523.0
Malta,MLT,2021-03-09,105416.0,70323.0,35093.0,0,3640.0,3041.0,20.49,13.67,6.82,0,5910.0
Malta,MLT,2021-03-10,108971.0,72725.0,36246.0,0,3555.0,3160.0,21.18,14.13,7.04,0,6141.0
Malta,MLT,2021-03-11,113258.0,76076.0,37182.0,0,4287.0,3330.0,22.01,14.78,7.23,0,6471.0
Malta,MLT,2021-03-12,117121.0,78788.0,38333.0,0,3863.0,3474.0,22.76,15.31,7.45,0,6751.0
Malta,MLT,2021-03-13,120073.0,80974.0,39099.0,0,2952.0,3453.0,23.33,15.74,7.6,0,6711.0
Malta,MLT,2021-03-14,122366.0,82671.0,39695.0,0,2293.0,3500.0,23.78,16.07,7.71,0,6802.0
Malta,MLT,2021-03-15,126277.0,85596.0,40681.0,0,3911.0,3500.0,24.54,16.63,7.91,0,6802.0
Malta,MLT,2021-03-16,130861.0,90002.0,40859.0,0,4584.0,3635.0,25.43,17.49,7.94,0,7064.0
Malta,MLT,2021-03-17,133871.0,92250.0,41621.0,0,3010.0,3557.0,26.02,17.93,8.09,0,6913.0
Malta,MLT,2021-03-18,138264.0,95707.0,42557.0,0,4393.0,3572.0,26.87,18.6,8.27,0,6942.0
Malta,MLT,2021-03-19,140331.0,97064.0,43267.0,0,2067.0,3316.0,27.27,18.86,8.41,0,6444.0
Malta,MLT,2021-03-20,143169.0,99250.0,43919.0,0,2838.0,3299.0,27.82,19.29,8.54,0,6411.0
Malta,MLT,2021-03-21,145934.0,101451.0,44483.0,0,2765.0,3367.0,28.36,19.72,8.64,0,6543.0
Malta,MLT,2021-03-22,150897.0,105611.0,45286.0,0,4963.0,3517.0,29.33,20.52,8.8,0,6835.0
Malta,MLT,2021-03-23,155678.0,109538.0,46140.0,0,4781.0,3545.0,30.25,21.29,8.97,0,6889.0
Malta,MLT,2021-03-24,160260.0,113179.0,47081.0,0,4582.0,3770.0,31.14,22.0,9.15,0,7327.0
Malta,MLT,2021-03-25,166104.0,117171.0,48933.0,0,5844.0,3977.0,32.28,22.77,9.51,0,7729.0
Malta,MLT,2021-03-26,171873.0,121823.0,50050.0,0,5769.0,4506.0,33.4,23.67,9.73,0,8757.0
Malta,MLT,2021-03-27,176612.0,126055.0,50557.0,0,4739.0,4778.0,34.32,24.5,9.83,0,9286.0
Malta,MLT,2021-03-28,180587.0,129350.0,51237.0,0,3975.0,4950.0,35.1,25.14,9.96,0,9620.0
